,Lat,Lon,Time.Range,Vessel.ID,Flag,Vessel.Name,Entry.Timestamp,Exit.Timestamp,Gear.Type,Vessel.Type,MMSI,IMO,CallSign,First.Transmission.Date,Last.Transmission.Date,Apparent.Fishing.Hours,vessel_record_id,shipname,n_shipname,n_callsign,imo,flag,first_timestamp,last_timestamp,geartype,length_m,tonnage_gt,engine_power_kw,is_fishing,is_carrier,is_bunker
2374,3.14,-90.12,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.05,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2375,2.71,-90.01,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.2,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2376,2.54,-90.07,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.82,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2377,2.37,-90.1,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.73,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2378,3.04,-90.12,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.11,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2379,2.66,-89.94,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.12,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2380,3.19,-90.15,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.75,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2381,2.47,-90.06,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.97,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2382,3.17,-90.15,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.89,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2383,3.21,-90.15,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.01,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2384,3.2,-90.15,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.17,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2385,2.95,-90.13,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.29,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2386,2.93,-90.11,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.98,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2387,2.81,-90.14,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.95,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2388,3.25,-90.11,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.88,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2389,2.79,-90.15,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.58,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2390,3.14,-90.1,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.11,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2391,3.04,-90.11,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.8,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2392,3.04,-90.06,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,4.71,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2393,2.29,-90.09,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.84,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2394,2.57,-89.85,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.86,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2395,2.88,-90.17,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.95,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2396,2.95,-90.03,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.79,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2397,2.73,-90.12,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.66,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2398,2.72,-90.03,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.82,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2399,2.23,-90.09,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.2,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2400,2.63,-90.11,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.16,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2401,3.21,-90.1,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,3.59,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2402,2.68,-90.05,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.75,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2403,2.35,-90.07,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.1,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2404,2.77,-90,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.87,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2405,2.83,-90.12,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.08,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2406,2.84,-90.07,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.27,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2407,2.8,-90.11,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.66,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2408,2.37,-90.07,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.82,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2409,2.35,-90.03,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.18,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2410,2.92,-90.15,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2411,2.85,-90.17,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.86,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2412,2.8,-90.12,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.12,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2413,2.28,-90.09,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.98,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2414,2.75,-90.14,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.86,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2415,2.78,-90,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.23,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2416,3.2,-90.14,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.07,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2417,2.68,-90,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.79,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2418,3.23,-90.11,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.76,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2419,2.82,-90.13,2021-09-27,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.01,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2420,2.83,-90.14,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.98,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2421,3.24,-90.08,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.88,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2422,2.69,-90.11,2021-09-24,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.58,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2423,2.76,-90.01,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.48,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2424,2.73,-90.03,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.82,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2425,3.21,-90.14,2021-09-25,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.98,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2426,3.1,-90.13,2021-09-26,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.81,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2427,2.94,-90.06,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.78,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2428,2.81,-90.06,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,1.03,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2429,2.64,-89.93,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,0.44,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
2430,3.24,-90.11,2021-09-28,2046ec826-6d0d-5f64-0574-1a0c31003089,ECU,GENMARY,2021-09-24 02:00:00,2021-09-28 22:00:00,drifting_longlines,Fishing,735058244,NA,HC4329,2021-06-12 17:53:47,2023-08-13 23:48:51,2.21,IATTC-17059|ECU-P-04-00640,GENMARY,GENMARY,HC4329,NA,ECU,2021-06-12 17:53:29 UTC,2022-06-30 16:25:25 UTC,drifting_longlines,23.5,149.8,436.5,true,false,false
